trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
11,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,7,11,"(0,3);(18,15);(11,1);(7,2)",03,18,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(18,15);01:(7,11);02:(13,16);03:(7,12)",00:1;01:0;02:0;03:1,01,completed
47,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,4,"(16,17);(13,6);(5,15);(15,11)",03,5,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,17);01:(2,1);02:(2,16);03:(16,4)",00:2;01:1;02:1;03:1,03,completed
83,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,16,3,"(18,7);(0,1);(3,1);(10,1)",01,18,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,17);01:(3,18);02:(16,3);03:(12,9)",00:0;01:1;02:0;03:0,02,completed
119,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,0,"(10,12);(17,2);(16,0);(17,8)",02,10,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,0);01:(17,17);02:(18,0);03:(2,4)",00:1;01:1;02:1;03:0,00,completed
155,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,0,16,"(2,15);(2,2);(1,11);(8,3)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,0);01:(0,7);02:(2,12);03:(0,16)",00:0;01:0;02:0;03:0,03,completed
191,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,10,5,"(6,12);(10,3);(11,13);(4,6)",02,6,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(0,6);01:(10,5);02:(3,4);03:(0,7)",00:1;01:0;02:2;03:0,01,completed
227,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,11,11,"(10,1);(18,17);(9,13);(15,7)",01,15,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,13);01:(11,11);02:(2,8);03:(2,9)",00:2;01:1;02:0;03:0,01,completed
263,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,2,9,"(9,10);(10,10);(9,0);(17,13)",00,9,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(13,6);01:(2,9);02:(16,7);03:(11,15)",00:1;01:0;02:2;03:0,01,completed
299,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,0,"(0,2);(5,17);(6,4);(14,2)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(6,0);01:(4,7);02:(6,12);03:(2,15)",00:0;01:0;02:0;03:0,00,completed
335,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,DGA,ideal,1.0,19,361,4,0.75,271,,,dga_topk_75,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,3,"(17,7);(2,5);(14,5);(13,7)",01,13,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(9,3);01:(10,1);02:(15,2);03:(15,3)",00:1;01:2;02:1;03:0,03,completed
