trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,trial_status
0,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,70.47187405342467,70.47187405342467,1,1,1,147,40,144,7,0,0,0,0,0.0,0,390,0,301,900,0,150,151,301,0,0.0,6.02,0.0,collision_intent:150;state:151,0.050000000000000044,0.01736111111111116,completed
1,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,74.85378723428559,74.85378723428559,2,2,2,167,43,164,7,0,0,0,0,0.0,0,399,0,339,1014,0,168,171,339,0,0.0,6.78,0.0,collision_intent:168;state:171,0.07000000000000006,0.024390243902439046,completed
2,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,85.86269074470559,85.86269074470559,2,2,2,171,49,167,8,0,1,1,0,0.0,0,485,0,351,1050,0,176,175,351,0,0.0,7.02,0.0,collision_intent:176;state:175,0.1399999999999999,0.06736526946107779,completed
3,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,78.48815964598975,78.48815964598975,3,3,3,166,45,161,9,0,0,0,0,0.0,0,429,0,339,1014,0,169,170,339,0,0.0,6.78,0.0,collision_intent:169;state:170,0.020000000000000018,0.02329192546583858,completed
4,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,83.97550698419066,83.97550698419066,2,2,2,172,47,168,8,0,0,0,0,0.0,0,467,0,351,1050,0,175,176,351,0,0.0,7.02,0.0,collision_intent:175;state:176,0.1200000000000001,0.02678571428571419,completed
5,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,82.02110879302435,82.02110879302435,4,4,4,173,46,166,11,2,2,2,0,0.0,0,449,0,355,1062,0,178,177,355,0,0.0,7.1,0.0,collision_intent:178;state:177,0.06000000000000005,0.033132530120481896,completed
6,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,83.89114089139409,83.89114089139409,5,5,5,183,47,174,13,0,1,1,0,0.0,0,450,0,376,1125,0,189,187,376,0,0.0,7.52,0.0,collision_intent:189;state:187,0.10000000000000009,0.051724137931034475,completed
7,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,88.14135771690799,88.14135771690799,3,3,3,176,50,174,6,1,0,0,0,0.0,0,487,0,361,1080,0,181,180,361,0,0.0,7.22,0.0,collision_intent:181;state:180,0.1499999999999999,0.07471264367816088,completed
8,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,96.37434334355149,96.37434334355149,1,1,1,183,55,180,7,0,1,1,0,0.0,0,557,0,375,1122,0,188,187,375,0,0.0,7.5,0.0,collision_intent:188;state:187,0.050000000000000044,0.07777777777777772,completed
9,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,77.42796635962283,77.42796635962283,1,1,1,159,44,152,11,0,0,0,0,0.0,0,432,0,326,975,0,163,163,326,0,0.0,6.52,0.0,collision_intent:163;state:163,0.08000000000000007,0.023026315789473673,completed
10,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,74.4429528789585,74.4429528789585,7,7,7,159,42,147,16,0,0,0,0,0.0,0,416,0,324,969,0,161,163,324,0,0.0,6.48,0.0,collision_intent:161;state:163,0.1499999999999999,0.08333333333333326,completed
11,known_visit,DMCHBA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_dmchba_topk005,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n50.csv,50,True,85.3290190145902,85.3290190145902,4,4,4,169,43,160,13,0,0,0,0,0.0,0,481,0,346,1035,0,173,173,346,0,0.0,6.92,0.0,collision_intent:173;state:173,0.07000000000000006,0.05624999999999991,completed
