trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
7,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,12,"(2,13);(8,16);(2,12);(13,18)",02,2,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,9);01:(4,10);02:(4,12);03:(3,15)",00:0;01:0;02:2;03:0,02,completed
43,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,7,"(16,3);(2,8);(3,9);(2,11)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,0);01:(3,7);02:(4,12);03:(1,15)",00:0;01:0;02:0;03:0,01,completed
79,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,13,"(14,18);(13,11);(15,14);(9,8)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(16,1);01:(17,8);02:(15,13);03:(18,15)",00:0;01:0;02:0;03:0,02,completed
115,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,13,2,"(5,7);(16,7);(10,0);(14,2)",01,5,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(1,6);01:(13,2);02:(0,9);03:(12,5)",00:0;01:1;02:0;03:0,01,completed
151,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,10,9,"(7,14);(7,15);(10,17);(9,10)",03,7,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,9);01:(10,10);02:(4,16);03:(6,17)",00:0;01:1;02:0;03:2,00,completed
187,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,14,1,"(1,18);(14,8);(18,4);(13,8)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,1);01:(16,8);02:(15,13);03:(18,16)",00:0;01:0;02:0;03:0,00,completed
223,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,2,16,"(6,16);(6,18);(5,4);(3,14)",03,6,16,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(2,4);01:(4,11);02:(5,14);03:(2,16)",00:0;01:0;02:1;03:1,03,completed
259,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,14,3,"(15,2);(12,3);(5,9);(11,7)",01,11,7,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(14,5);01:(14,3);02:(8,5);03:(15,8)",00:1;01:1;02:0;03:0,01,completed
295,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,4,"(10,6);(5,3);(14,12);(15,6)",02,14,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(12,4);01:(17,2);02:(11,14);03:(10,4)",00:1;01:0;02:1;03:1,00,completed
331,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,CBAA,ideal,1.0,19,361,4,0.05,18,,,cbaa_topk_5,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,15,"(18,5);(12,18);(18,6);(5,0)",00,5,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,13);01:(17,15);02:(15,15);03:(18,15)",00:1;01:0;02:0;03:2,02,completed
