trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_solve_time_ms_team_total,candidate_filter_calls_total,candidate_filter_time_ms_team_total,trial_status,allocator_time_ms_team_max,allocator_solve_time_ms_team_max,candidate_filter_time_ms_team_max
0,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,89.17580908542465,89.17580908542465,2,2,2,169,51,168,5,3,3,3,0,0.0,0,511,0,1099,3291,0,176,923,349,750,0.0,21.98,15.0,cbaa_entry:750;collision_intent:176;state:173,0.08000000000000007,0.07738095238095233,240,129.1668,68.9961,164,60.1707,completed,7.1288,6.2193,0.9445
1,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,78.12699868028574,78.12699868028574,3,3,3,172,44,167,9,11,2,1,1,5.0,1,423,0,1128,3378,0,177,951,353,775,0.0,22.56,15.5,cbaa_entry:775;collision_intent:177;state:176,0.020000000000000018,0.019461077844311392,161,87.5885,53.4378,75,34.1507,completed,2.3445,1.6189,0.9601
2,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,80.99794181947593,80.99794181947593,3,3,3,172,46,165,11,5,2,2,0,0.0,0,448,0,1122,3360,0,180,942,356,766,0.0,22.44,15.32,cbaa_entry:766;collision_intent:180;state:176,0.10000000000000009,0.050000000000000044,165,100.7761,59.8781,88,40.898,completed,4.1283,2.3589,1.7694
3,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,87.86427797723424,87.86427797723424,5,5,5,191,50,178,17,8,0,0,0,0.0,0,476,0,1229,3681,0,193,1036,388,841,0.0,24.58,16.82,cbaa_entry:841;collision_intent:193;state:195,0.1200000000000001,0.047752808988763995,163,92.0909,55.6533,81,36.4376,completed,2.4595,1.7168,0.8307
4,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,71.32899567897168,71.32899567897168,1,1,1,155,40,156,3,5,3,3,0,0.0,0,399,0,1029,3081,0,160,869,319,710,0.0,20.58,14.2,cbaa_entry:710;collision_intent:160;state:159,0.09000000000000008,0.01602564102564097,152,81.3052,51.7015,64,29.6037,completed,2.2278,1.5459,0.6819
5,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,69.28551401972577,69.28551401972577,2,2,2,154,39,154,4,4,1,1,0,0.0,0,374,0,1000,2994,0,156,844,314,686,0.0,20.0,13.72,cbaa_entry:686;collision_intent:156;state:158,0.1299999999999999,0.025974025974025983,139,79.3274,49.7173,62,29.6101,completed,2.5351,1.8616,0.7557
6,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,73.76535779832014,73.76535779832014,0,0,0,157,41,158,3,7,1,1,0,0.0,0,403,0,1009,3021,0,161,848,322,687,0.0,20.18,13.74,cbaa_entry:687;collision_intent:161;state:161,0.09000000000000008,0.018987341772152,154,85.2763,51.2029,80,34.0734,completed,2.3321,1.6729,0.8102
7,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,79.18833257775879,79.18833257775879,1,1,1,161,45,159,6,4,5,4,1,5.0,1,447,0,1064,3186,0,169,895,334,730,0.0,21.28,14.6,cbaa_entry:730;collision_intent:169;state:165,0.10000000000000009,0.04245283018867929,191,101.8195,58.2363,102,43.5832,completed,3.7286,2.6669,1.0617
8,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,101.78999547415631,101.78999547415631,4,4,4,177,58,162,19,8,1,1,0,0.0,0,610,0,1148,3438,0,181,967,362,786,0.0,22.96,15.72,cbaa_entry:786;collision_intent:181;state:181,0.050000000000000044,0.03703703703703698,322,183.007,89.8013,239,93.2057,completed,6.1873,3.0395,5.3055
9,known_visit,CBAA,ideal,1.0,19,361,4,50,multitarget_g19_r4_t50_cbaa_topk100,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\scenarios\known_targets_g19_t50_n100.csv,50,True,64.4420721449512,64.4420721449512,1,1,1,138,36,136,6,6,1,1,0,0.0,0,354,0,897,2685,0,142,755,284,613,0.0,17.94,12.26,cbaa_entry:613;collision_intent:142;state:142,0.020000000000000018,0.011029411764705843,149,86.6017,51.7865,73,34.8152,completed,2.9231,1.7791,2.0621
