trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,top_k_rate,top_k_max_cells,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status
33,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,0,"(1,0);(0,0);(11,7);(4,1)",00,0,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,0);01:(2,3);02:(1,6);03:(1,12)",00:2;01:0;02:0;03:0,00,completed
69,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,17,18,"(15,15);(16,16);(17,3);(12,0)",00,12,0,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,15);01:(17,18);02:(18,13);03:(15,10)",00:2;01:1;02:1;03:0,01,completed
105,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,0,"(3,11);(4,6);(4,4);(5,1)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,0);01:(1,7);02:(2,12);03:(0,16)",00:0;01:0;02:0;03:0,00,completed
141,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,18,16,"(7,1);(14,5);(3,18);(17,16)",,,,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(15,1);01:(17,8);02:(15,13);03:(18,16)",00:0;01:0;02:0;03:0,03,completed
177,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,15,13,"(17,13);(14,16);(11,16);(9,2)",02,17,13,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(17,2);01:(17,8);02:(15,13);03:(17,14)",00:0;01:0;02:1;03:0,02,completed
213,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,14,11,"(4,10);(16,6);(13,10);(13,6)",02,13,10,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(11,6);01:(12,6);02:(14,11);03:(7,18)",00:0;01:1;02:1;03:0,02,completed
249,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,6,18,"(10,14);(6,16);(7,12);(0,15)",03,0,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(5,8);01:(6,13);02:(5,9);03:(6,18)",00:0;01:0;02:0;03:1,03,completed
285,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,12,14,"(6,14);(3,17);(13,7);(11,12)",02,11,12,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(10,8);01:(10,13);02:(12,14);03:(10,15)",00:0;01:0;02:1;03:0,02,completed
321,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,4,16,"(9,1);(6,16);(10,18);(6,17)",00,9,1,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(4,16);01:(13,18);02:(1,17);03:(9,17)",00:2;01:0;02:1;03:1,00,completed
357,dcta_parity_v1,topk_filter,aa0724188407797eae5187348bee11ee9f51317c4e8a201863b052786aa2f1df,823213c90703fd83224ad7122ee730ba64af3769ea517af252103bddd907f681,HIPC,ideal,1.0,19,361,4,0.25,90,,,hipc_topk_25,/home/agxorin/topk_filter_study/simulator/scenarios/final_trial_500.csv,clue_search,3,4,"(1,3);(8,12);(16,10);(3,15)",03,3,15,"00:(0,0);01:(0,6);02:(0,12);03:(0,18)","00:(3,4);01:(15,14);02:(18,13);03:(17,12)",00:0;01:0;02:1;03:2,00,completed
